q,id,location,agar_type,cfu_100ml
2613,Waimea_8_43438,Waimea_8,CHROM,34
2614,Waimea_8_43438,Waimea_8,CHROM,40
2615,Waimea_8_43438,Waimea_8,CHROM,58
2616,Waimea_8_43438,Waimea_8,CHROM,34
2617,Waimea_8_43438,Waimea_8,CHROM,30
2618,Waimea_8_43438,Waimea_8,CHROM,50
2619,Waimea_8_43438,Waimea_8,CHROM,30
2620,Waimea_9_43438,Waimea_9,CHROM,47
2621,Waimea_9_43438,Waimea_9,CHROM,44
2622,Waimea_9_43438,Waimea_9,CHROM,19
2623,Waimea_9_43438,Waimea_9,CHROM,40
2624,Waimea_9_43438,Waimea_9,CHROM,52
2625,Waimea_9_43438,Waimea_9,CHROM,46
2626,Waimea_9_43438,Waimea_9,CHROM,80
2627,Waimea_9_43438,Waimea_9,CHROM,60
2628,Waimea_9_43438,Waimea_9,CHROM,30
2629,Waimea_10_43438,Waimea_10,CHROM,33
2630,Waimea_10_43438,Waimea_10,CHROM,31
2631,Waimea_10_43438,Waimea_10,CHROM,43
2632,Waimea_10_43438,Waimea_10,CHROM,34
2633,Waimea_10_43438,Waimea_10,CHROM,30
2634,Waimea_10_43438,Waimea_10,CHROM,54
2635,Waimea_10_43438,Waimea_10,CHROM,80
2636,Waimea_10_43438,Waimea_10,CHROM,50
2637,Waimea_10_43438,Waimea_10,CHROM,0
2638,Waimea_11_43438,Waimea_11,CHROM,38
2639,Waimea_11_43438,Waimea_11,CHROM,40
2640,Waimea_11_43438,Waimea_11,CHROM,16
2641,Waimea_11_43438,Waimea_11,CHROM,32
2642,Waimea_11_43438,Waimea_11,CHROM,46
2643,Waimea_11_43438,Waimea_11,CHROM,42
2644,Waimea_11_43438,Waimea_11,CHROM,110
2645,Waimea_11_43438,Waimea_11,CHROM,40
2646,Waimea_11_43438,Waimea_11,CHROM,100
2647,Ulupo.Spring_43665,Ulupo.Spring,CHROM,290
2648,Pikoakea_43815,Pikoakea,CHROM,90
2649,Pikoakea_43815,Pikoakea,CHROM,230
2650,Pikoakea_43815,Pikoakea,CHROM,160
2651,Pikoakea_43815,Pikoakea,CHROM,220
2652,Pikoakea_43815,Pikoakea,CHROM,160
2653,Pikoakea_43815,Pikoakea,CHROM,380
2654,Pikoakea_43815,Pikoakea,CHROM,1200
2655,Pikoakea_43815,Pikoakea,CHROM,1500
2656,Pikoakea_43815,Pikoakea,CHROM,1300
2657,Pikoakea_43815,Pikoakea,MI,1000
2658,Pikoakea_43815,Pikoakea,MI,4000
2659,Pikoakea_43815,Pikoakea,MI,1000
2660,Pikoakea_43815,Pikoakea,MI,2220
2661,Pikoakea_43815,Pikoakea,MI,1920
2662,Pikoakea_43815,Pikoakea,MI,1700
2663,Pikoakea_43815,Pikoakea,MI,2000
2664,Pikoakea_43815,Pikoakea,MI,300
2665,Pikoakea_43815,Pikoakea,MI,3300
2666,Pikoakea_43815,Pikoakea,MI_UV,1000
2667,Pikoakea_43815,Pikoakea,MI_UV,0
2668,Pikoakea_43815,Pikoakea,MI_UV,0
2669,Pikoakea_43815,Pikoakea,MI_UV,0
2670,Pikoakea_43815,Pikoakea,MI_UV,0
2671,Pikoakea_43815,Pikoakea,MI_UV,0
2672,Pikoakea_43815,Pikoakea,MI_UV,0
2673,Pikoakea_43815,Pikoakea,MI_UV,0
2674,Pikoakea_43815,Pikoakea,MI_UV,0
2675,Pikoakea_43815,Pikoakea,mEI,520
2676,Pikoakea_43815,Pikoakea,mEI,600
2677,Pikoakea_43815,Pikoakea,mEI,400
2678,Pikoakea_43815,Pikoakea,mEI,
2679,Pikoakea_43815,Pikoakea,mEI,
2680,Pikoakea_43815,Pikoakea,mEI,
2681,Maunawili_Falls_Trailhead_43815,Maunawili_Falls_Trailhead,CHROM,40
2682,Maunawili_Falls_Trailhead_43815,Maunawili_Falls_Trailhead,CHROM,70
2683,Maunawili_Falls_Trailhead_43815,Maunawili_Falls_Trailhead,CHROM,40
2684,Maunawili_Falls_Trailhead_43815,Maunawili_Falls_Trailhead,CHROM,200
2685,Maunawili_Falls_Trailhead_43815,Maunawili_Falls_Trailhead,CHROM,300
2686,Maunawili_Falls_Trailhead_43815,Maunawili_Falls_Trailhead,CHROM,180
2687,Maunawili_Falls_Trailhead_43815,Maunawili_Falls_Trailhead,CHROM,1200
2688,Maunawili_Falls_Trailhead_43815,Maunawili_Falls_Trailhead,CHROM,700
2689,Maunawili_Falls_Trailhead_43815,Maunawili_Falls_Trailhead,CHROM,1100
2690,Maunawili_Falls_Trailhead_43815,Maunawili_Falls_Trailhead,MI,19000
2691,Maunawili_Falls_Trailhead_43815,Maunawili_Falls_Trailhead,MI,15000
2692,Maunawili_Falls_Trailhead_43815,Maunawili_Falls_Trailhead,MI,20000
2693,Maunawili_Falls_Trailhead_43815,Maunawili_Falls_Trailhead,MI,1180
2694,Maunawili_Falls_Trailhead_43815,Maunawili_Falls_Trailhead,MI,2320
2695,Maunawili_Falls_Trailhead_43815,Maunawili_Falls_Trailhead,MI,1520
2696,Maunawili_Falls_Trailhead_43815,Maunawili_Falls_Trailhead,MI,8300
2697,Maunawili_Falls_Trailhead_43815,Maunawili_Falls_Trailhead,MI,5100
2698,Maunawili_Falls_Trailhead_43815,Maunawili_Falls_Trailhead,MI,7200
2699,Maunawili_Falls_Trailhead_43815,Maunawili_Falls_Trailhead,MI_UV,0
2700,Maunawili_Falls_Trailhead_43815,Maunawili_Falls_Trailhead,MI_UV,0
2701,Maunawili_Falls_Trailhead_43815,Maunawili_Falls_Trailhead,MI_UV,0
2702,Maunawili_Falls_Trailhead_43815,Maunawili_Falls_Trailhead,MI_UV,0
2703,Maunawili_Falls_Trailhead_43815,Maunawili_Falls_Trailhead,MI_UV,0
2704,Maunawili_Falls_Trailhead_43815,Maunawili_Falls_Trailhead,MI_UV,0
2705,Maunawili_Falls_Trailhead_43815,Maunawili_Falls_Trailhead,MI_UV,0
2706,Maunawili_Falls_Trailhead_43815,Maunawili_Falls_Trailhead,MI_UV,0
2707,Maunawili_Falls_Trailhead_43815,Maunawili_Falls_Trailhead,MI_UV,0
2708,Maunawili_Falls_Trailhead_43815,Maunawili_Falls_Trailhead,mEI,4000
2709,Maunawili_Falls_Trailhead_43815,Maunawili_Falls_Trailhead,mEI,3200
2710,Maunawili_Falls_Trailhead_43815,Maunawili_Falls_Trailhead,mEI,3200
2711,Maunawili_Falls_Trailhead_43815,Maunawili_Falls_Trailhead,mEI,6000
2712,Maunawili_Falls_Trailhead_43815,Maunawili_Falls_Trailhead,mEI,5000
2713,Maunawili_Falls_Trailhead_43815,Maunawili_Falls_Trailhead,mEI,4500
2714,Ulupo.Kawainui_pipe_43815,Ulupo.Kawainui_pipe,CHROM,290
2715,Ulupo.Kawainui_pipe_43815,Ulupo.Kawainui_pipe,CHROM,380
2716,Ulupo.Kawainui_pipe_43815,Ulupo.Kawainui_pipe,CHROM,310
2717,Ulupo.Kawainui_pipe_43815,Ulupo.Kawainui_pipe,CHROM,240
2718,Ulupo.Kawainui_pipe_43815,Ulupo.Kawainui_pipe,CHROM,440
2719,Ulupo.Kawainui_pipe_43815,Ulupo.Kawainui_pipe,CHROM,460
2720,Ulupo.Kawainui_pipe_43815,Ulupo.Kawainui_pipe,CHROM,1300
2721,Ulupo.Kawainui_pipe_43815,Ulupo.Kawainui_pipe,CHROM,700
2722,Ulupo.Kawainui_pipe_43815,Ulupo.Kawainui_pipe,CHROM,600
2723,Ulupo.Kawainui_pipe_43815,Ulupo.Kawainui_pipe,MI,0
2724,Ulupo.Kawainui_pipe_43815,Ulupo.Kawainui_pipe,MI,0
2725,Ulupo.Kawainui_pipe_43815,Ulupo.Kawainui_pipe,MI,0
2726,Ulupo.Kawainui_pipe_43815,Ulupo.Kawainui_pipe,MI,120
2727,Ulupo.Kawainui_pipe_43815,Ulupo.Kawainui_pipe,MI,180
2728,Ulupo.Kawainui_pipe_43815,Ulupo.Kawainui_pipe,MI,180
2729,Ulupo.Kawainui_pipe_43815,Ulupo.Kawainui_pipe,MI,300
2730,Ulupo.Kawainui_pipe_43815,Ulupo.Kawainui_pipe,MI,300
2731,Ulupo.Kawainui_pipe_43815,Ulupo.Kawainui_pipe,MI,100
2732,Ulupo.Kawainui_pipe_43815,Ulupo.Kawainui_pipe,MI_UV,0
2733,Ulupo.Kawainui_pipe_43815,Ulupo.Kawainui_pipe,MI_UV,0
2734,Ulupo.Kawainui_pipe_43815,Ulupo.Kawainui_pipe,MI_UV,0
2735,Ulupo.Kawainui_pipe_43815,Ulupo.Kawainui_pipe,MI_UV,0
2736,Ulupo.Kawainui_pipe_43815,Ulupo.Kawainui_pipe,MI_UV,0
2737,Ulupo.Kawainui_pipe_43815,Ulupo.Kawainui_pipe,MI_UV,0
2738,Ulupo.Kawainui_pipe_43815,Ulupo.Kawainui_pipe,MI_UV,0
2739,Ulupo.Kawainui_pipe_43815,Ulupo.Kawainui_pipe,MI_UV,0
2740,Ulupo.Kawainui_pipe_43815,Ulupo.Kawainui_pipe,MI_UV,0
2741,Ulupo.Kawainui_pipe_43815,Ulupo.Kawainui_pipe,mEI,820
2742,Ulupo.Kawainui_pipe_43815,Ulupo.Kawainui_pipe,mEI,980
2743,Ulupo.Kawainui_pipe_43815,Ulupo.Kawainui_pipe,mEI,1000
2744,Ulupo.Kawainui_pipe_43815,Ulupo.Kawainui_pipe,mEI,1500
2745,Ulupo.Kawainui_pipe_43815,Ulupo.Kawainui_pipe,mEI,1000
2746,Ulupo.Kawainui_pipe_43815,Ulupo.Kawainui_pipe,mEI,1000
2747,Buzz_43815,Buzz,CHROM,290
2748,Buzz_43815,Buzz,CHROM,260
2749,Buzz_43815,Buzz,CHROM,470
2750,Buzz_43815,Buzz,CHROM,840
2751,Buzz_43815,Buzz,CHROM,1140
2752,Buzz_43815,Buzz,CHROM,640
2753,Buzz_43815,Buzz,CHROM,2700
2754,Buzz_43815,Buzz,CHROM,2300
2755,Buzz_43815,Buzz,CHROM,1800
2756,Buzz_43815,Buzz,MI,0
2757,Buzz_43815,Buzz,MI,0
2758,Buzz_43815,Buzz,MI,0
2759,Buzz_43815,Buzz,MI,220
2760,Buzz_43815,Buzz,MI,360
2761,Buzz_43815,Buzz,MI,200
2762,Buzz_43815,Buzz,MI,500
2763,Buzz_43815,Buzz,MI,0
2764,Buzz_43815,Buzz,MI,100
2765,Buzz_43815,Buzz,MI_UV,0
2766,Buzz_43815,Buzz,MI_UV,0
2767,Buzz_43815,Buzz,MI_UV,0
2768,Buzz_43815,Buzz,MI_UV,0
2769,Buzz_43815,Buzz,MI_UV,0
2770,Buzz_43815,Buzz,MI_UV,0
2771,Buzz_43815,Buzz,MI_UV,0
2772,Buzz_43815,Buzz,MI_UV,0
2773,Buzz_43815,Buzz,MI_UV,0
2774,Buzz_43815,Buzz,mEI,80
2775,Buzz_43815,Buzz,mEI,80
2776,Buzz_43815,Buzz,mEI,80
2777,Buzz_43815,Buzz,mEI,300
2778,Buzz_43815,Buzz,mEI,500
2779,Buzz_43815,Buzz,mEI,300
2780,Mauka_Lunahai_43815,Mauka_Lunahai,CHROM,230
2781,Mauka_Lunahai_43815,Mauka_Lunahai,CHROM,160
2782,Mauka_Lunahai_43815,Mauka_Lunahai,CHROM,210
2783,Mauka_Lunahai_43815,Mauka_Lunahai,CHROM,180
2784,Mauka_Lunahai_43815,Mauka_Lunahai,CHROM,200
2785,Mauka_Lunahai_43815,Mauka_Lunahai,CHROM,220
2786,Mauka_Lunahai_43815,Mauka_Lunahai,CHROM,700
2787,Mauka_Lunahai_43815,Mauka_Lunahai,CHROM,800
2788,Mauka_Lunahai_43815,Mauka_Lunahai,CHROM,1100
2789,Mauka_Lunahai_43815,Mauka_Lunahai,MI,1000
2790,Mauka_Lunahai_43815,Mauka_Lunahai,MI,4000
2791,Mauka_Lunahai_43815,Mauka_Lunahai,MI,0
2792,Mauka_Lunahai_43815,Mauka_Lunahai,MI,760
2793,Mauka_Lunahai_43815,Mauka_Lunahai,MI,1080
2794,Mauka_Lunahai_43815,Mauka_Lunahai,MI,960
2795,Mauka_Lunahai_43815,Mauka_Lunahai,MI,700
2796,Mauka_Lunahai_43815,Mauka_Lunahai,MI,2200
2797,Mauka_Lunahai_43815,Mauka_Lunahai,MI,1500
2798,Mauka_Lunahai_43815,Mauka_Lunahai,MI_UV,0
2799,Mauka_Lunahai_43815,Mauka_Lunahai,MI_UV,0
2800,Mauka_Lunahai_43815,Mauka_Lunahai,MI_UV,0
2801,Mauka_Lunahai_43815,Mauka_Lunahai,MI_UV,20
2802,Mauka_Lunahai_43815,Mauka_Lunahai,MI_UV,0
2803,Mauka_Lunahai_43815,Mauka_Lunahai,MI_UV,0
2804,Mauka_Lunahai_43815,Mauka_Lunahai,MI_UV,0
2805,Mauka_Lunahai_43815,Mauka_Lunahai,MI_UV,0
2806,Mauka_Lunahai_43815,Mauka_Lunahai,MI_UV,0
2807,Mauka_Lunahai_43815,Mauka_Lunahai,mEI,600
2808,Mauka_Lunahai_43815,Mauka_Lunahai,mEI,660
2809,Mauka_Lunahai_43815,Mauka_Lunahai,mEI,400
2810,Mauka_Lunahai_43815,Mauka_Lunahai,mEI,500
2811,Mauka_Lunahai_43815,Mauka_Lunahai,mEI,600
2812,Mauka_Lunahai_43815,Mauka_Lunahai,mEI,400
2813,Kaha_43815,Kaha,CHROM,260
2814,Kaha_43815,Kaha,CHROM,110
2815,Kaha_43815,Kaha,CHROM,190
2816,Kaha_43815,Kaha,CHROM,380
2817,Kaha_43815,Kaha,CHROM,360
2818,Kaha_43815,Kaha,CHROM,320
2819,Kaha_43815,Kaha,CHROM,400
2820,Kaha_43815,Kaha,CHROM,1200
2821,Kaha_43815,Kaha,CHROM,800
2822,Kaha_43815,Kaha,MI,1000
2823,Kaha_43815,Kaha,MI,0
2824,Kaha_43815,Kaha,MI,160
2825,Kaha_43815,Kaha,MI,180
2826,Kaha_43815,Kaha,MI,100
2827,Kaha_43815,Kaha,MI,300
2828,Kaha_43815,Kaha,MI,100
2829,Kaha_43815,Kaha,MI,100
2830,Kaha_43815,Kaha,MI_UV,1000
2831,Kaha_43815,Kaha,MI_UV,0
2832,Kaha_43815,Kaha,MI_UV,20
2833,Kaha_43815,Kaha,MI_UV,0
2834,Kaha_43815,Kaha,MI_UV,0
2835,Kaha_43815,Kaha,MI_UV,0
2836,Kaha_43815,Kaha,MI_UV,0
2837,Kaha_43815,Kaha,MI_UV,0
2838,Kaha_43815,Kaha,mEI,1160
2839,Kaha_43815,Kaha,mEI,1080
2840,Kaha_43815,Kaha,mEI,1040
2841,Kaha_43815,Kaha,mEI,1300
2842,Kaha_43815,Kaha,mEI,1200
2843,Kaha_43815,Kaha,mEI,1700
2844,Kaleos_House_43815,Kaleos_House,CHROM,210
2845,Kaleos_House_43815,Kaleos_House,CHROM,160
2846,Kaleos_House_43815,Kaleos_House,CHROM,120
2847,Kaleos_House_43815,Kaleos_House,CHROM,240
2848,Kaleos_House_43815,Kaleos_House,CHROM,180
2849,Kaleos_House_43815,Kaleos_House,CHROM,140
2850,Kaleos_House_43815,Kaleos_House,CHROM,300
2851,Kaleos_House_43815,Kaleos_House,CHROM,400
2852,Kaleos_House_43815,Kaleos_House,CHROM,700
2853,Kaleos_House_43815,Kaleos_House,MI,0
2854,Kaleos_House_43815,Kaleos_House,MI,0
2855,Kaleos_House_43815,Kaleos_House,MI,0
2856,Kaleos_House_43815,Kaleos_House,MI,340
2857,Kaleos_House_43815,Kaleos_House,MI,280
2858,Kaleos_House_43815,Kaleos_House,MI,600
2859,Kaleos_House_43815,Kaleos_House,MI,300
2860,Kaleos_House_43815,Kaleos_House,MI,1800
2861,Kaleos_House_43815,Kaleos_House,MI,1000
2862,Kaleos_House_43815,Kaleos_House,MI_UV,0
2863,Kaleos_House_43815,Kaleos_House,MI_UV,0
2864,Kaleos_House_43815,Kaleos_House,MI_UV,0
2865,Kaleos_House_43815,Kaleos_House,MI_UV,40
2866,Kaleos_House_43815,Kaleos_House,MI_UV,0
2867,Kaleos_House_43815,Kaleos_House,MI_UV,0
2868,Kaleos_House_43815,Kaleos_House,MI_UV,0
2869,Kaleos_House_43815,Kaleos_House,MI_UV,0
2870,Kaleos_House_43815,Kaleos_House,MI_UV,0
2871,Kaleos_House_43815,Kaleos_House,mEI,440
2872,Kaleos_House_43815,Kaleos_House,mEI,780
2873,Kaleos_House_43815,Kaleos_House,mEI,480
2874,Kaleos_House_43815,Kaleos_House,mEI,1800
2875,Kaleos_House_43815,Kaleos_House,mEI,1000
2876,Kaleos_House_43815,Kaleos_House,mEI,2000
2877,Sherines_House_43815,Sherines_House,CHROM,70
2878,Sherines_House_43815,Sherines_House,CHROM,60
2879,Sherines_House_43815,Sherines_House,CHROM,100
2880,Sherines_House_43815,Sherines_House,CHROM,100
2881,Sherines_House_43815,Sherines_House,CHROM,180
2882,Sherines_House_43815,Sherines_House,CHROM,140
2883,Sherines_House_43815,Sherines_House,CHROM,900
2884,Sherines_House_43815,Sherines_House,CHROM,700
2885,Sherines_House_43815,Sherines_House,CHROM,600
2886,Sherines_House_43815,Sherines_House,MI,0
2887,Sherines_House_43815,Sherines_House,MI,1000
2888,Sherines_House_43815,Sherines_House,MI,140
2889,Sherines_House_43815,Sherines_House,MI,180
2890,Sherines_House_43815,Sherines_House,MI,120
2891,Sherines_House_43815,Sherines_House,MI,300
2892,Sherines_House_43815,Sherines_House,MI,200
2893,Sherines_House_43815,Sherines_House,MI,100
2894,Sherines_House_43815,Sherines_House,MI_UV,1000
2895,Sherines_House_43815,Sherines_House,MI_UV,0
2896,Sherines_House_43815,Sherines_House,MI_UV,0
2897,Sherines_House_43815,Sherines_House,MI_UV,20
2898,Sherines_House_43815,Sherines_House,MI_UV,0
2899,Sherines_House_43815,Sherines_House,MI_UV,0
2900,Sherines_House_43815,Sherines_House,MI,0
2901,Sherines_House_43815,Sherines_House,MI,0
2902,Sherines_House_43815,Sherines_House,mEI,940
2903,Sherines_House_43815,Sherines_House,mEI,1020
2904,Sherines_House_43815,Sherines_House,mEI,1060
2905,Sherines_House_43815,Sherines_House,mEI,1100
2906,Sherines_House_43815,Sherines_House,mEI,1500
2907,Sherines_House_43815,Sherines_House,mEI,1200
2908,Ulupo.Hoi_43815,Ulupo.Hoi,CHROM,490
2909,Ulupo.Hoi_43815,Ulupo.Hoi,CHROM,280
2910,Ulupo.Hoi_43815,Ulupo.Hoi,CHROM,570
2911,Ulupo.Hoi_43815,Ulupo.Hoi,CHROM,1060
2912,Ulupo.Hoi_43815,Ulupo.Hoi,CHROM,660
2913,Ulupo.Hoi_43815,Ulupo.Hoi,CHROM,820
2914,Ulupo.Hoi_43815,Ulupo.Hoi,CHROM,2300
2915,Ulupo.Hoi_43815,Ulupo.Hoi,CHROM,1800
2916,Ulupo.Hoi_43815,Ulupo.Hoi,CHROM,1500
2917,Ulupo.Hoi_43815,Ulupo.Hoi,MI,0
2918,Ulupo.Hoi_43815,Ulupo.Hoi,MI,2000
2919,Ulupo.Hoi_43815,Ulupo.Hoi,MI,0
2920,Ulupo.Hoi_43815,Ulupo.Hoi,MI,240
2921,Ulupo.Hoi_43815,Ulupo.Hoi,MI,780
2922,Ulupo.Hoi_43815,Ulupo.Hoi,MI,900
2923,Ulupo.Hoi_43815,Ulupo.Hoi,MI,1000
2924,Ulupo.Hoi_43815,Ulupo.Hoi,MI,1700
2925,Ulupo.Hoi_43815,Ulupo.Hoi,MI,2900
2926,Ulupo.Hoi_43815,Ulupo.Hoi,MI_UV,1000
2927,Ulupo.Hoi_43815,Ulupo.Hoi,MI_UV,0
2928,Ulupo.Hoi_43815,Ulupo.Hoi,MI_UV,0
2929,Ulupo.Hoi_43815,Ulupo.Hoi,MI_UV,20
2930,Ulupo.Hoi_43815,Ulupo.Hoi,MI_UV,0
2931,Ulupo.Hoi_43815,Ulupo.Hoi,MI_UV,0
2932,Ulupo.Hoi_43815,Ulupo.Hoi,MI_UV,0
2933,Ulupo.Hoi_43815,Ulupo.Hoi,MI_UV,0
2934,Ulupo.Hoi_43815,Ulupo.Hoi,MI_UV,0
2935,Ulupo.Hoi_43815,Ulupo.Hoi,mEI,1600
2936,Ulupo.Hoi_43815,Ulupo.Hoi,mEI,1800
2937,Ulupo.Hoi_43815,Ulupo.Hoi,mEI,1700
2938,Ulupo.Hoi_43815,Ulupo.Hoi,mEI,1700
2939,Ulupo.Hoi_43815,Ulupo.Hoi,mEI,2600
2940,Ulupo.Hoi_43815,Ulupo.Hoi,mEI,3800
2941,Ulupo.Kawainui_43815,Ulupo.Kawainui,CHROM,850
2942,Ulupo.Kawainui_43815,Ulupo.Kawainui,CHROM,250
2943,Ulupo.Kawainui_43815,Ulupo.Kawainui,CHROM,1110
2944,Ulupo.Kawainui_43815,Ulupo.Kawainui,CHROM,1320
2945,Ulupo.Kawainui_43815,Ulupo.Kawainui,CHROM,340
2946,Ulupo.Kawainui_43815,Ulupo.Kawainui,CHROM,1000
2947,Ulupo.Kawainui_43815,Ulupo.Kawainui,CHROM,400
2948,Ulupo.Kawainui_43815,Ulupo.Kawainui,CHROM,1500
2949,Ulupo.Kawainui_43815,Ulupo.Kawainui,CHROM,1000
2950,Ulupo.Kawainui_43815,Ulupo.Kawainui,MI,0
2951,Ulupo.Kawainui_43815,Ulupo.Kawainui,MI,0
2952,Ulupo.Kawainui_43815,Ulupo.Kawainui,MI,0
2953,Ulupo.Kawainui_43815,Ulupo.Kawainui,MI,500
2954,Ulupo.Kawainui_43815,Ulupo.Kawainui,MI,240
2955,Ulupo.Kawainui_43815,Ulupo.Kawainui,MI,120
2956,Ulupo.Kawainui_43815,Ulupo.Kawainui,MI,700
2957,Ulupo.Kawainui_43815,Ulupo.Kawainui,MI,600
2958,Ulupo.Kawainui_43815,Ulupo.Kawainui,MI,0
2959,Ulupo.Kawainui_43815,Ulupo.Kawainui,MI_UV,0
2960,Ulupo.Kawainui_43815,Ulupo.Kawainui,MI_UV,0
2961,Ulupo.Kawainui_43815,Ulupo.Kawainui,MI_UV,0
2962,Ulupo.Kawainui_43815,Ulupo.Kawainui,MI_UV,40
2963,Ulupo.Kawainui_43815,Ulupo.Kawainui,MI_UV,0
2964,Ulupo.Kawainui_43815,Ulupo.Kawainui,MI_UV,0
2965,Ulupo.Kawainui_43815,Ulupo.Kawainui,MI_UV,100
2966,Ulupo.Kawainui_43815,Ulupo.Kawainui,MI_UV,0
2967,Ulupo.Kawainui_43815,Ulupo.Kawainui,MI_UV,0
2968,Ulupo.Kawainui_43815,Ulupo.Kawainui,mEI,660
2969,Ulupo.Kawainui_43815,Ulupo.Kawainui,mEI,880
2970,Ulupo.Kawainui_43815,Ulupo.Kawainui,mEI,820
2971,Ulupo.Kawainui_43815,Ulupo.Kawainui,mEI,1100
2972,Ulupo.Kawainui_43815,Ulupo.Kawainui,mEI,1300
2973,Ulupo.Kawainui_43815,Ulupo.Kawainui,mEI,1700
2974,Kahanaiki_stream_43815,Kahanaiki_stream,CHROM,280
2975,Kahanaiki_stream_43815,Kahanaiki_stream,CHROM,200
2976,Kahanaiki_stream_43815,Kahanaiki_stream,CHROM,230
2977,Kahanaiki_stream_43815,Kahanaiki_stream,CHROM,240
2978,Kahanaiki_stream_43815,Kahanaiki_stream,CHROM,220
2979,Kahanaiki_stream_43815,Kahanaiki_stream,CHROM,400
2980,Kahanaiki_stream_43815,Kahanaiki_stream,CHROM,600
2981,Kahanaiki_stream_43815,Kahanaiki_stream,CHROM,400
2982,Kahanaiki_stream_43815,Kahanaiki_stream,CHROM,500
2983,Kahanaiki_stream_43815,Kahanaiki_stream,MI,0
2984,Kahanaiki_stream_43815,Kahanaiki_stream,MI,0
2985,Kahanaiki_stream_43815,Kahanaiki_stream,MI,0
2986,Kahanaiki_stream_43815,Kahanaiki_stream,MI,140
2987,Kahanaiki_stream_43815,Kahanaiki_stream,MI,200
2988,Kahanaiki_stream_43815,Kahanaiki_stream,MI,160
2989,Kahanaiki_stream_43815,Kahanaiki_stream,MI,300
2990,Kahanaiki_stream_43815,Kahanaiki_stream,MI,100
2991,Kahanaiki_stream_43815,Kahanaiki_stream,MI,300
2992,Kahanaiki_stream_43815,Kahanaiki_stream,MI_UV,0
2993,Kahanaiki_stream_43815,Kahanaiki_stream,MI_UV,0
2994,Kahanaiki_stream_43815,Kahanaiki_stream,MI_UV,0
2995,Kahanaiki_stream_43815,Kahanaiki_stream,MI_UV,0
2996,Kahanaiki_stream_43815,Kahanaiki_stream,MI_UV,0
2997,Kahanaiki_stream_43815,Kahanaiki_stream,MI_UV,0
2998,Kahanaiki_stream_43815,Kahanaiki_stream,MI_UV,0
2999,Kahanaiki_stream_43815,Kahanaiki_stream,MI_UV,0
3000,Kahanaiki_stream_43815,Kahanaiki_stream,MI_UV,0
3001,Kahanaiki_stream_43815,Kahanaiki_stream,mEI,860
3002,Kahanaiki_stream_43815,Kahanaiki_stream,mEI,800
3003,Kahanaiki_stream_43815,Kahanaiki_stream,mEI,880
3004,Kahanaiki_stream_43815,Kahanaiki_stream,mEI,800
3005,Kahanaiki_stream_43815,Kahanaiki_stream,mEI,1000
3006,Kahanaiki_stream_43815,Kahanaiki_stream,mEI,1000
3007,Waiawia_43815,Waiawia,CHROM,1250
3008,Waiawia_43815,Waiawia,CHROM,140
3009,Waiawia_43815,Waiawia,CHROM,240
3010,Waiawia_43815,Waiawia,CHROM,2240
3011,Waiawia_43815,Waiawia,CHROM,2500
3012,Waiawia_43815,Waiawia,CHROM,1380
3013,Waiawia_43815,Waiawia,CHROM,4100
3014,Waiawia_43815,Waiawia,CHROM,4800
3015,Waiawia_43815,Waiawia,CHROM,4300
3016,Waiawia_43815,Waiawia,MI,1000
3017,Waiawia_43815,Waiawia,MI,0
3018,Waiawia_43815,Waiawia,MI,0
3019,Waiawia_43815,Waiawia,MI,4080
3020,Waiawia_43815,Waiawia,MI,3600
3021,Waiawia_43815,Waiawia,MI,3840
3022,Waiawia_43815,Waiawia,MI,6400
3023,Waiawia_43815,Waiawia,MI,7200
3024,Waiawia_43815,Waiawia,MI,7400
3025,Waiawia_43815,Waiawia,MI_UV,0
3026,Waiawia_43815,Waiawia,MI_UV,0
3027,Waiawia_43815,Waiawia,MI_UV,0
3028,Waiawia_43815,Waiawia,MI_UV,0
3029,Waiawia_43815,Waiawia,MI_UV,0
3030,Waiawia_43815,Waiawia,MI_UV,0
3031,Waiawia_43815,Waiawia,MI_UV,0
3032,Waiawia_43815,Waiawia,MI_UV,0
3033,Waiawia_43815,Waiawia,MI_UV,0
3034,Waiawia_43815,Waiawia,mEI,1040
3035,Waiawia_43815,Waiawia,mEI,980
3036,Waiawia_43815,Waiawia,mEI,1140
3037,Waiawia_43815,Waiawia,mEI,200
3038,Waiawia_43815,Waiawia,mEI,2500
3039,Waiawia_43815,Waiawia,mEI,1000
3040,Hamakua_43815,Hamakua,CHROM,520
3041,Hamakua_43815,Hamakua,CHROM,580
3042,Hamakua_43815,Hamakua,CHROM,420
3043,Hamakua_43815,Hamakua,CHROM,400
3044,Hamakua_43815,Hamakua,CHROM,440
3045,Hamakua_43815,Hamakua,CHROM,500
3046,Hamakua_43815,Hamakua,CHROM,1000
3047,Hamakua_43815,Hamakua,CHROM,300
3048,Hamakua_43815,Hamakua,CHROM,700
3049,Hamakua_43815,Hamakua,MI,0
3050,Hamakua_43815,Hamakua,MI,0
3051,Hamakua_43815,Hamakua,MI,580
3052,Hamakua_43815,Hamakua,MI,1840
3053,Hamakua_43815,Hamakua,MI,400
3054,Hamakua_43815,Hamakua,MI,2200
3055,Hamakua_43815,Hamakua,MI,600
3056,Hamakua_43815,Hamakua,MI,2400
3057,Hamakua_43815,Hamakua,MI_UV,1000
3058,Hamakua_43815,Hamakua,MI_UV,1000
